"NAME","ELEMENT.x","Axis_0.x","COLOUR.x","DEPTH.x","branch_length_observed_tree","LENGTHTOPARENT.x","NODE_NUMBER.x","PARENTNODE.x","TERMINAL_NODE_FIRST.x","TERMINAL_NODE_LAST.x","TOTAL_LENGTH.x","TREENAME.x","total_length_gui","X_y.x","ELEMENT.y","Axis_0.y","COLOUR.y","DEPTH.y","branch_length_comparison_tree","LENGTHTOPARENT.y","NODE_NUMBER.y","PARENTNODE.y","TERMINAL_NODE_FIRST.y","TERMINAL_NODE_LAST.y","TOTAL_LENGTH.y","TREENAME.y","X_y.y","rank_comparison_tree","sorted_asc_bl_comparison_tree","rwibald_score","rwibald_score_rank","bl_comparison_tree_rwibald_elbow_key","rwibald_type","range_cell_count","non_range_weighted_branch_length_observed_tree","non_range_weighted_branch_length_comparison_tree","diff_non_range_weighted_observed_to_comparison_bl","rank_BaLD"
"colei",988,988,NA,30,3.70547829668184e-09,3.70547829668184e-09,988,987,495,495,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.111125735889359,504.7,988,988,NA,30,4.68461257657885e-05,4.68461257657885e-05,988,987,495,495,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",504.7,735,281,-4.68424202874918e-05,365,"not_key","other",193,7.15157311259595e-07,0.00904130227279718,-0.00904058711548592,17
"colletioides",584,584,NA,15,0.000127960287018718,0.000127960287018718,584,583,293,293,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0653585611417485,302.7,584,584,NA,15,5.83309824051431e-05,5.83309824051431e-05,584,583,293,293,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",302.7,685,328,6.96293046135749e-05,789,"not_key","other",155,0.0198338444879013,0.00904130227279718,0.0107925422151041,894
"complanata",48,48,NA,7,0.000200140512128836,0.000200140512128836,48,47,25,25,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0527996362988065,34.7,48,48,NA,7,0.000113016278409965,0.000113016278409965,48,47,25,25,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",34.7,509,505,8.7124233718871e-05,801,"not_key","other",80,0.0160112409703069,0.0090413022727972,0.00696993869750968,842
"concurrens",1012,1012,NA,35,2.78470985331362e-05,2.78470985331362e-05,1012,1010,508,508,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.104859159858336,517.7,1012,1012,NA,35,0.000188360464016608,0.000188360464016608,1012,1010,508,508,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",517.7,421,593,-0.000160513365483472,186,"not_key","other",48,0.00133666072959054,0.00904130227279719,-0.00770464154320665,196
"conferta",406,406,NA,21,6.44813659084071e-05,6.44813659084071e-05,406,405,204,204,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0958574625726861,213.7,406,406,NA,21,8.95178442851206e-05,8.95178442851206e-05,406,405,204,204,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",213.7,570,443,-2.50364783767135e-05,471,"not_key","other",101,0.00651261795674912,0.00904130227279718,-0.00252868431604807,605
"congesta",23,23,NA,5,0.00204906806200592,0.00204906806200592,23,22,13,13,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0362794758594795,22.7,23,23,NA,5,0.000602753484853146,0.000602753484853146,23,22,13,13,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",22.7,196,805,0.00144631457715277,958,"not_key","other",15,0.0307360209300888,0.00904130227279719,0.0216947186572916,961
"consobrina",620,620,NA,20,0.00128199541211822,0.00128199541211822,620,619,311,311,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0887253562561962,320.7,620,620,NA,20,0.000695484790215168,0.000695484790215168,620,619,311,311,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",320.7,172,839,0.000586510621903052,910,"not_key","other",13,0.0166659403575369,0.00904130227279719,0.00762463808473967,855
"conspersa",836,836,NA,29,0.000414209492443687,0.000414209492443687,836,834,420,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0919577631996089,429.7,836,836,NA,29,0.000301376742426573,0.000301376742426573,836,834,420,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",429.7,324,692,0.000112832750017114,818,"not_key","other",30,0.0124262847733106,0.00904130227279719,0.00338498250051342,767
"constablei",549,549,NA,32,0.0362315090013174,0.0362315090013174,549,548,276,276,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0936553021136888,285.7,549,549,NA,32,0.00904130227279718,0.00904130227279718,549,548,276,276,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",285.7,1,1011,0.0271902067285202,1014,"key","paleo-endemic",1,0.0362315090013174,0.00904130227279718,0.0271902067285202,979
"continua",72,72,NA,10,0.000197018779127082,0.000197018779127082,72,71,36,36,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0968341181970349,45.7,72,72,NA,10,0.000132960327541135,0.000132960327541135,72,71,36,36,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",45.7,477,537,6.4058451585947e-05,787,"not_key","other",68,0.0133972769806416,0.00904130227279718,0.0043559747078444,790
"coolgardiensis",859,859,NA,28,0.000162807738631251,0.000162807738631251,859,858,430,430,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0954146057492455,439.7,859,859,NA,28,0.000101587665986485,0.000101587665986485,859,858,430,430,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",439.7,542,474,6.1220072644766e-05,785,"not_key","other",89,0.0144898887381813,0.00904130227279716,0.00544858646538417,806
"coriacea",740,740,NA,14,3.72477766309952e-09,3.72477766309952e-09,740,738,372,372,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0918392023267373,381.7,740,740,NA,14,4.7090116004152e-05,4.7090116004152e-05,740,738,372,372,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",381.7,733,283,-4.70863912264889e-05,364,"not_key","other",192,7.15157311315108e-07,0.00904130227279719,-0.00904058711548587,73
"costata",306,306,NA,17,0.00217250581221459,0.00217250581221459,306,305,154,154,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0772416509641706,163.7,306,306,NA,17,0.000821936570254289,0.000821936570254289,306,305,154,154,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",163.7,148,860,0.0013505692419603,955,"not_key","other",11,0.0238975639343605,0.00904130227279718,0.0148562616615633,925
"courtii",561,561,NA,16,0.00606472414431358,0.00606472414431358,561,560,281,281,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0640049378304841,290.7,561,561,NA,16,0.00904130227279718,0.00904130227279718,561,560,281,281,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",290.7,1,1012,-0.0029765781284836,12,"key","neo-endemic",1,0.00606472414431358,0.00904130227279718,-0.0029765781284836,573
"covenyi",472,472,NA,27,0.00314300619983607,0.00314300619983607,472,470,237,237,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.091289468081586,246.7,472,472,NA,27,0.00150688371213286,0.00150688371213286,472,470,237,237,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",246.7,75,929,0.00163612248770321,965,"key","meso-endemic",6,0.0188580371990164,0.00904130227279716,0.00981673492621926,879
"cowleana",991,991,NA,30,0.000105024693263948,0.000105024693263948,991,990,497,497,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.104778139397422,506.7,991,991,NA,30,6.15054576380761e-05,6.15054576380761e-05,991,990,497,497,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",506.7,679,337,4.35192356258719e-05,762,"not_key","other",147,0.0154386299098004,0.00904130227279719,0.00639732763700317,829
"craspedocarpa",867,867,NA,29,7.91217711861847e-05,7.91217711861847e-05,867,866,434,434,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.101363979289954,443.7,867,867,NA,29,0.000200917828284382,0.000200917828284382,867,866,434,434,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",443.7,408,607,-0.000121796057098197,218,"not_key","other",45,0.00356047970337831,0.00904130227279719,-0.00548082256941888,418
"crassa",1014,1014,NA,35,2.59637961599254e-05,2.59637961599254e-05,1014,1013,509,509,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.106940084137376,518.7,1014,1014,NA,35,9.4180232008304e-05,9.4180232008304e-05,1014,1013,509,509,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",518.7,560,455,-6.82164358483786e-05,296,"not_key","other",96,0.00249252443135284,0.00904130227279719,-0.00654877784144435,321
"crassicarpa",931,931,NA,27,1.1723890348518e-08,1.1723890348518e-08,931,930,466,466,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.100137925146193,475.7,931,931,NA,27,0.000148218070045855,0.000148218070045855,931,930,466,466,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",475.7,460,556,-0.000148206346155506,195,"not_key","other",61,7.15157311259598e-07,0.00904130227279716,-0.0090405871154859,48
"crassiuscula",680,680,NA,22,0.000618767575779777,0.000618767575779777,680,679,341,341,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.10071312236985,350.7,680,680,NA,22,0.000602753484853146,0.000602753484853146,680,679,341,341,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",350.7,196,812,1.60140909266311e-05,727,"not_key","other",15,0.00928151363669666,0.00904130227279719,0.000240211363899467,696
"cremiflora",479,479,NA,29,0.000528898044857879,0.000528898044857879,479,477,241,241,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0953749850506741,250.7,479,479,NA,29,0.000645807305199799,0.000645807305199799,479,477,241,241,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",250.7,184,827,-0.00011690926034192,225,"not_key","other",14,0.00740457262801031,0.00904130227279719,-0.00163672964478688,635
"cultriformis",410,410,NA,19,0.000330455857198026,0.000330455857198026,410,409,206,206,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0849317898456268,215.7,410,410,NA,19,0.000231828263405056,0.000231828263405056,410,409,206,206,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",215.7,381,634,9.862759379297e-05,810,"not_key","other",39,0.012887778430723,0.00904130227279718,0.00384647615792583,778
"cupularis",96,96,NA,12,3.40826285052601e-05,3.40826285052601e-05,96,94,49,49,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0878722719549489,58.7,96,96,NA,12,8.00115245380282e-05,8.00115245380282e-05,96,94,49,49,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",58.7,603,413,-4.59288960327681e-05,368,"not_key","other",113,0.00385133702109439,0.00904130227279719,-0.0051899652517028,438
"curranii",791,791,NA,24,0.00124262690600448,0.00124262690600448,791,790,396,396,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0816283360824277,405.7,791,791,NA,24,0.000695484790215168,0.000695484790215168,791,790,396,396,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",405.7,172,841,0.000547142115789312,906,"not_key","other",13,0.0161541497780582,0.00904130227279719,0.00711284750526105,846
"curvata",245,245,NA,14,0.00238284374389742,0.00238284374389742,245,243,124,124,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0755241491262147,133.7,245,245,NA,14,0.00113016278409965,0.00113016278409965,245,243,124,124,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",133.7,110,898,0.00125268095979777,952,"key","meso-endemic",8,0.0190627499511794,0.0090413022727972,0.0100214476783822,884
"cuspidifolia",15,15,NA,6,0.00217239431548115,0.00217239431548115,15,14,8,8,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.047882752350603,17.7,15,15,NA,6,0.000311769043889558,0.000311769043889558,15,14,8,8,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",17.7,318,693,0.00186062527159159,973,"not_key","other",29,0.0629994351489534,0.00904130227279718,0.0539581328761562,1010
"cuthbertsonii",730,730,NA,15,0.00019627043363144,0.00019627043363144,730,729,366,366,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.101633561885987,375.7,730,730,NA,15,5.44656763421517e-05,5.44656763421517e-05,730,729,366,366,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",375.7,703,313,0.000141804757289288,831,"not_key","other",166,0.032580891982819,0.00904130227279718,0.0235395897100219,968
"cyclops",631,631,NA,20,0.000652104983230826,0.000652104983230826,631,630,316,316,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0859685547474114,325.7,631,631,NA,20,0.000136989428375715,0.000136989428375715,631,630,316,316,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",325.7,471,543,0.000515115554855111,905,"not_key","other",66,0.0430389288932345,0.00904130227279719,0.0339976266204373,991
"cyperophylla",896,896,NA,29,7.35872773381799e-05,7.35872773381799e-05,896,895,449,449,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0972395469717244,458.7,896,896,NA,29,9.82750247043172e-05,9.82750247043172e-05,896,895,449,449,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",458.7,553,463,-2.46877473661373e-05,474,"not_key","other",92,0.00677002951511255,0.00904130227279718,-0.00227127275768463,617
"dangarensis",516,516,NA,27,0.0074512315769853,0.0074512315769853,516,515,259,259,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0945152242584982,268.7,516,516,NA,27,0.00452065113639859,0.00452065113639859,516,515,259,259,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",268.7,8,1003,0.00293058044058671,991,"key","paleo-endemic",2,0.0149024631539706,0.00904130227279718,0.00586116088117342,816
"dawsonii",612,612,NA,17,0.000891642671521947,0.000891642671521947,612,611,307,307,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0756378617738309,316.7,612,612,NA,17,0.000301376742426573,0.000301376742426573,612,611,307,307,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",316.7,324,687,0.000590265929095374,913,"not_key","other",30,0.0267492801456584,0.00904130227279719,0.0177079778728612,943
"dealbata",498,498,NA,26,1.09370831430083e-05,1.09370831430083e-05,498,497,250,250,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0917779803046185,259.7,498,498,NA,26,5.75879125655872e-05,5.75879125655872e-05,498,497,250,250,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",259.7,693,322,-4.66508294225789e-05,367,"not_key","other",157,0.0017171220534523,0.00904130227279719,-0.00732418021934489,241
"deanei",542,542,NA,31,8.73039909959904e-06,8.73039909959904e-06,542,541,272,272,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0971281774311076,281.7,542,542,NA,31,4.83492100149582e-05,4.83492100149582e-05,542,541,272,272,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",281.7,724,292,-3.96188109153592e-05,391,"not_key","other",187,0.00163258463162502,0.00904130227279718,-0.00740871764117216,232
"debilis",489,489,NA,23,0.000553957867900586,0.000553957867900586,489,487,246,246,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0877262898392145,255.7,489,489,NA,23,0.000602753484853146,0.000602753484853146,489,487,246,246,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",255.7,196,811,-4.87956169525599e-05,352,"not_key","other",15,0.00830936801850879,0.00904130227279719,-0.000731934254288398,657
"declinata",244,244,NA,14,0.00191480952480154,0.00191480952480154,244,243,123,123,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0755241491262147,132.7,244,244,NA,14,0.0022603255681993,0.0022603255681993,244,243,123,123,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",132.7,41,961,-0.00034551604339776,111,"key","meso-endemic",4,0.00765923809920616,0.0090413022727972,-0.00138206417359104,645
"decora",395,395,NA,15,5.97154477858117e-05,5.97154477858117e-05,395,394,199,199,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0788747668840537,208.7,395,395,NA,15,3.64568640032145e-05,3.64568640032145e-05,395,394,199,199,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",208.7,804,212,2.32585837825972e-05,736,"not_key","other",248,0.0148094310508813,0.0090413022727972,0.0057681287780841,814
"decurrens",506,506,NA,30,3.57578655657553e-08,3.57578655657553e-08,506,505,254,254,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0957098434153015,263.7,506,506,NA,30,0.000452065113639859,0.000452065113639859,506,505,254,254,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",263.7,255,757,-0.000452029355774293,80,"not_key","other",20,7.15157311315106e-07,0.00904130227279718,-0.00904058711548586,84
"delibrata",802,802,NA,25,0.000377876921900437,0.000377876921900437,802,801,402,402,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0857457975370724,411.7,802,802,NA,25,0.000452065113639859,0.000452065113639859,802,801,402,402,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",411.7,255,761,-7.4188191739422e-05,278,"not_key","other",20,0.00755753843800874,0.00904130227279718,-0.00148376383478844,642
"delphina",586,586,NA,16,0.00431434985101536,0.00431434985101536,586,585,294,294,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0969533516023188,303.7,586,586,NA,16,0.000753441856066432,0.000753441856066432,586,585,294,294,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",303.7,159,855,0.00356090799494893,993,"not_key","other",12,0.0517721982121843,0.00904130227279719,0.0427308959393871,1001
"dempsteri",18,18,NA,6,0.00180922366417848,0.00180922366417848,18,17,10,10,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0440392088637091,19.7,18,18,NA,6,0.000502294570710955,0.000502294570710955,18,17,10,10,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",19.7,232,772,0.00130692909346753,954,"not_key","other",18,0.0325660259552126,0.00904130227279719,0.0235247236824155,967
"denticulosa",749,749,NA,17,0.000201021959434399,0.000201021959434399,749,748,376,376,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0795293370396243,385.7,749,749,NA,17,0.00113016278409965,0.00113016278409965,749,748,376,376,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",385.7,110,904,-0.000929140824665251,41,"key","neo-endemic",8,0.00160817567547519,0.0090413022727972,-0.00743312659732201,225
"desmondii",787,787,NA,25,0.000327917324024889,0.000327917324024889,787,785,395,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0851975108820099,404.7,787,787,NA,25,0.0012916146103996,0.0012916146103996,787,785,395,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",404.7,95,919,-0.000963697286374711,40,"key","neo-endemic",7,0.00229542126817422,0.0090413022727972,-0.00674588100462298,300
"diallaga",211,211,NA,10,0.000327047897316524,0.000327047897316524,211,209,107,107,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0928719638457871,116.7,211,211,NA,10,0.00452065113639859,0.00452065113639859,211,209,107,107,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",116.7,8,996,-0.00419360323908207,5,"key","neo-endemic",2,0.000654095794633048,0.00904130227279718,-0.00838720647816413,98
"dictyoneura",627,627,NA,23,0.0033071580586406,0.0033071580586406,627,625,315,315,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0957578113324468,324.7,627,627,NA,23,0.00452065113639859,0.00452065113639859,627,625,315,315,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",324.7,8,1006,-0.00121349307775799,30,"key","neo-endemic",2,0.0066143161172812,0.00904130227279718,-0.00242698615551598,613
"dictyophleba",223,223,NA,15,6.06073797958915e-05,6.06073797958915e-05,223,221,113,113,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0861604578351044,122.7,223,223,NA,15,4.78375781629481e-05,4.78375781629481e-05,223,221,113,113,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",122.7,728,286,1.27698016329434e-05,719,"not_key","other",189,0.0114547947814235,0.00904130227279719,0.0024134925086263,745
"didyma",105,105,NA,15,3.57578655643675e-07,3.57578655643675e-07,105,104,53,53,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0930896989747676,62.7,105,105,NA,15,0.00452065113639859,0.00452065113639859,105,104,53,53,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",62.7,8,992,-0.00452029355774295,2,"key","neo-endemic",2,7.1515731128735e-07,0.00904130227279718,-0.00904058711548589,54
"difficilis",815,815,NA,26,2.23207461073263e-05,2.23207461073263e-05,815,814,408,408,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.103338720032873,417.7,815,815,NA,26,7.59773300235057e-05,7.59773300235057e-05,815,814,408,408,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",417.7,623,392,-5.36565839161794e-05,335,"not_key","other",119,0.00265616878677183,0.00904130227279718,-0.00638513348602535,337
"dimidiata",971,971,NA,26,0.000261283577406312,0.000261283577406312,971,970,487,487,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0921379937849483,496.7,971,971,NA,26,0.000115914131702528,0.000115914131702528,971,970,487,487,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",496.7,503,512,0.000145369445703784,835,"not_key","other",78,0.0203801190376923,0.00904130227279718,0.0113388167648952,899
"diphylla",908,908,NA,31,0.00237496325371908,0.00237496325371908,908,907,455,455,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.133553591356046,464.7,908,908,NA,31,0.0022603255681993,0.0022603255681993,908,907,455,455,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",464.7,41,973,0.00011463768551978,820,"key","meso-endemic",4,0.00949985301487632,0.0090413022727972,0.000458550742079119,698
"disparrima",938,938,NA,29,7.30117272137513e-05,7.30117272137513e-05,938,937,470,470,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.106247883734977,479.7,938,938,NA,29,0.000106368262032908,0.000106368262032908,938,937,470,470,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",479.7,526,490,-3.33565348191567e-05,422,"not_key","other",85,0.00620599681316886,0.00904130227279718,-0.00283530545962832,589
"distans",870,870,NA,29,0.00057973991052066,0.00057973991052066,870,869,436,436,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0995078696802833,445.7,870,870,NA,29,0.000602753484853146,0.000602753484853146,870,869,436,436,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",445.7,196,819,-2.3013574332486e-05,484,"not_key","other",15,0.0086960986578099,0.00904130227279719,-0.000345203614987289,672
"dodonaeifolia",712,712,NA,26,0.000601264010805135,0.000601264010805135,712,711,357,357,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0981738170610432,366.7,712,712,NA,26,0.000452065113639859,0.000452065113639859,712,711,357,357,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",366.7,255,758,0.000149198897165276,837,"not_key","other",20,0.0120252802161027,0.00904130227279718,0.00298397794330552,756
