ELEMENT,Axis_0,Axis_1,PD,PD_P,PD_P_per_taxon,PD_per_taxon,PE_WE,PE_WE_P,PHYLO_RPD2,PHYLO_RPD_DIFF2,PHYLO_RPD_NULL2,PHYLO_RPE2,PHYLO_RPE_DIFF2,PHYLO_RPE_NULL2
1225000:-3125000,1225000,-3125000,0.457921925407568,0.0499037314501675,0.00415864428751396,0.0381601604506306,0.0014173488016713,0.000154460815360322,0.625336881752099,-0.274358448212073,0.0798029556650246,0.703477025801712,-0.000597427445010005,0.000219567675553145
1225000:-3175000,1225000,-3175000,0.479073057328197,0.0522087540941361,0.00652609426176701,0.0598841321660246,0.000894437633956416,9.74746414340319e-005,0.697261650073002,-0.2080048240927,0.0748768472906404,0.869852052281597,-0.000133826461771509,0.000112058873895117
1225000:-3225000,1225000,-3225000,0.343246767745485,0.0374065830184108,0.00748131660368216,0.068649353549097,0.000711668301250532,7.75566790246915e-005,0.77485064823851,-0.0997376558021985,0.0482758620689655,0.616088997166341,-0.000443470492858438,0.000125885512290283
1225000:-3275000,1225000,-3275000,0.222816272155583,0.0242822254000679,0.00485644508001358,0.0445632544311166,0.000426650528979979,4.64958156400539e-005,0.492929175621379,-0.229208649831849,0.0492610837438424,0.560359810755536,-0.000334736210023883,8.29749292287099e-005
1225000:-3325000,1225000,-3325000,0.454777719423017,0.0495610800015884,0.00550678666684316,0.0505308577136686,0.000673932668472227,7.34442992066808e-005,0.644929438482209,-0.250381158877377,0.0768472906403941,0.661858916396436,-0.000344309515438398,0.000110966699076227
1225000:-3375000,1225000,-3375000,0.463395822430319,0.0505002695756702,0.00721432422509575,0.0661994032043313,0.000783564350616243,8.53918162845663e-005,0.753790788519196,-0.151358071472589,0.0669950738916256,1.08087933518605,5.86320430877879e-005,7.90021730500271e-005
1225000:-3425000,1225000,-3425000,0.620248182386845,0.067593834251851,0.00482813101798936,0.0443034415990603,0.00177609399502952,0.000193556396495584,0.591446049703696,-0.428449636623998,0.114285714285714,0.714483317713681,-0.000709749902226125,0.00027090401090813
1225000:-3475000,1225000,-3475000,0.376226125581385,0.0410006302249884,0.00455562558055427,0.0418029028423761,0.00117659939785891,0.000128224260768732,0.621128950423332,-0.229487269881775,0.0660098522167488,0.913472314346442,-0.00011145211654383,0.00014037016640233
1225000:-3525000,1225000,-3525000,0.438083620439668,0.0477417789674087,0.00434016172430988,0.0398257836763335,0.000678409509637294,7.39321794911806e-005,0.570093007669645,-0.330358746938967,0.083743842364532,0.53529339084968,-0.000588950635722325,0.00013811524811436
1225000:-3575000,1225000,-3575000,0.56307632464993,0.0613633201036786,0.00613633201036786,0.056307632464993,0.00208037642365483,0.000226716696888729,0.69981763938465,-0.241528036487699,0.0876847290640394,0.94633765859718,-0.000117968326504128,0.0002395727305461
1225000:-3625000,1225000,-3625000,0.435700009024016,0.0474820161183982,0.00527577956871091,0.0484111121137796,0.00175817410813001,0.000191603510700359,0.625899303378885,-0.260418370836629,0.0758620689655172,0.923549320738507,-0.000145540256278924,0.000207464297139155
1225000:-3675000,1225000,-3675000,0.675285240023014,0.0735917006821125,0.0049061133788075,0.0450190160015342,0.00214927771381628,0.000234225469214331,0.704675247097586,-0.283007594590343,0.104433497536946,0.883758007676669,-0.000282697663093247,0.000265033490140691
1225000:-3725000,1225000,-3725000,0.636051508482167,0.0693160600238065,0.00495114714455761,0.0454322506058691,0.00239766805696836,0.00026129472336381,0.617156148457575,-0.394565313649179,0.112315270935961,0.779370070643381,-0.00067874986986972,0.000335263994867172
1225000:-3775000,1225000,-3775000,0.385913931870062,0.0420563946611226,0.0038233086055566,0.0350830847154602,0.00108506663001098,0.000118249139657185,0.520576104646822,-0.355406940189327,0.0807881773399015,0.541034935750493,-0.000920472307148115,0.000218561005664369
1225000:-3825000,1225000,-3825000,0.210250316667601,0.0229128040352165,0.0114564020176083,0.105125158333801,0.0002747601407404,2.99430001402867e-005,0.664471317021279,-0.106167128723602,0.0344827586206897,0.673676609659326,-0.000133091544772838,4.44471423097629e-005
1225000:-3875000,1225000,-3875000,0.29094000116366,0.0317062601299561,0.00634125202599122,0.058188000232732,0.000511199093871393,5.57098074642777e-005,0.595960259850101,-0.197246914582767,0.0532019704433498,0.502956989529277,-0.000505188200695942,0.000110764555665917
1225000:-3925000,1225000,-3925000,0.411330337370321,0.0448262412313313,0.00560328015391641,0.0514162921712902,0.00109576973053855,0.000119415549529209,0.69997899768925,-0.176302061213341,0.0640394088669951,0.770807220574202,-0.000325817537056417,0.000154922717823339
1225000:-3975000,1225000,-3975000,0.509677917134374,0.0555440316165612,0.00427261781665855,0.0392059936257211,0.00167900537153034,0.000182975805514583,0.552717569517741,-0.412452923719988,0.100492610837438,0.54738446171248,-0.00138831839991471,0.000334272925727829
1225000:-4025000,1225000,-4025000,0.417072914015335,0.0454520597100374,0.00378767164250312,0.0347560761679446,0.00215181006475006,0.000234501441501146,0.549212388162952,-0.342328954923551,0.0827586206896552,0.669967863825745,-0.00106000080101668,0.000350018939956407
1225000:-4075000,1225000,-4075000,0.552696010171901,0.0602320870324105,0.00286819462059097,0.0263188576272334,0.00778677274894478,0.00084859229175577,0.51374427174703,-0.523123304158188,0.117241379310345,0.817698075772743,-0.00173602420956109,0.00103778193553144
1225000:-4125000,1225000,-4125000,0.491739319007192,0.0535891066962604,0.00446575889135504,0.0409782765839327,0.0028544164682513,0.000311070566782244,0.513140974497211,-0.466553515606164,0.104433497536946,0.653941135377265,-0.00151052758226261,0.000475685883566239
1225000:-4175000,1225000,-4175000,0.827966890926791,0.0902307469502919,0.00501281927501622,0.0459981606070439,0.00772333347218889,0.000841678762494639,0.782771009867917,-0.229771426523801,0.115270935960591,1.13479428956579,0.000917400852326901,0.000741701619609574
1225000:-4225000,1225000,-4225000,0.49495340202648,0.0539393732525305,0.00539393732525305,0.049495340202648,0.00210454797035698,0.000229350880378165,0.595091998383896,-0.336772454430396,0.0906403940886699,0.71442688247043,-0.000841236996579909,0.000321027786055709
1225000:-4275000,1225000,-4275000,0.47665086424262,0.0519447866652879,0.00519447866652879,0.047665086424262,0.00215382475958839,0.000234721000304923,0.57938415895898,-0.346034493774507,0.0896551724137931,0.53748667531448,-0.00185339041151925,0.00043670105899386
1225000:-4325000,1225000,-4325000,0.207956501511194,0.0226628270648852,0.00566570676622129,0.0519891253777984,0.000717213742210408,7.81610139147234e-005,0.469444274915479,-0.23502792203649,0.0482758620689655,0.449047314143609,-0.000879975951660109,0.000174059640160161
1225000:-4575000,1225000,-4575000,0.476473966336188,0.0519255085632209,0.00576950095146899,0.052941551815132,0.00194472760981659,0.000211933866887103,0.658804889895865,-0.246765908843704,0.0788177339901478,0.834039775140175,-0.000386968872512139,0.00025410522759719
1225000:-4625000,1225000,-4625000,0.407737564478339,0.0444347055489038,0.00888694110978077,0.0815475128956678,0.00357197299629219,0.000389268937047646,0.805379038073882,-0.0985303481475852,0.0551724137931034,2.62218408754251,0.00220976009397845,0.000148452177288768
1225000:-4675000,1225000,-4675000,0.422088828362664,0.0459986874836331,0.00919973749672661,0.0844177656725329,0.00600175440032906,0.000654063330899274,0.833726210640849,-0.0841790842632599,0.0551724137931034,2.8496450208194,0.00389561333486987,0.000229524493795091
1225000:-4725000,1225000,-4725000,0.242342683757837,0.0264101881524892,0.00440169802541486,0.0403904472929729,0.00307482673294066,0.000335090588641053,0.46217829266856,-0.282006225747584,0.0571428571428571,1.38510957086871,0.0008549108521976,0.00024192352409412
1225000:-4775000,1225000,-4775000,0.137761644354236,0.0150130835029758,0.00750654175148791,0.0688808221771181,0.000265687711658155,2.89542987058269e-005,0.46176605319759,-0.160574804157469,0.032512315270936,0.416936701958544,-0.000371549812431465,6.94453104507594e-005
1225000:-4825000,1225000,-4825000,0.269970411589421,0.0294210217330358,0.00980700724434527,0.0899901371964737,0.000769278568334082,8.38349704490453e-005,0.663607490200697,-0.136852018199268,0.0443349753694581,0.75538350934758,-0.000249116139538881,0.000110983320937802
125000:-1175000,125000,-1175000,0.24829752948543,0.0270591394376946,0.00541182788753892,0.049659505897086,0.00108325723111062,0.000118051953735742,0.597065794114348,-0.167565398743008,0.045320197044335,1.05984299665525,6.11650584687593e-005,0.000111386265803805
125000:-1225000,125000,-1225000,0.38090812456372,0.0415108683396112,0.00377371530360102,0.0346280113239745,0.00439317724686947,0.000478762700313229,0.601907590924362,-0.251926766218686,0.0689655172413793,1.29845442721652,0.00100978761471498,0.000368717369110556
125000:-1275000,125000,-1275000,0.470825209291643,0.0513099144216491,0.00320686965135307,0.0294265755807277,0.00572855612193412,0.000624290540471004,0.627464616120166,-0.279536161207494,0.0817733990147783,1.15624877892994,0.00077412397348623,0.000539927524117048
125000:-1325000,125000,-1325000,0.670501412627175,0.0730703654404042,0.00281039867078478,0.025788515870276,0.0116532273798546,0.00126995345150686,0.680425880018443,-0.314912917305427,0.107389162561576,1.3073348114273,0.00273949902351104,0.000971406437284697
125000:-1375000,125000,-1375000,0.563873090630409,0.0614501506162885,0.00361471474213462,0.0331690053312005,0.00876138787959225,0.000954804571728633,0.693021143061476,-0.249771768946969,0.0886699507389163,1.45807079290346,0.00275249728097758,0.000654841024438413
125000:-1425000,125000,-1425000,0.401586911129305,0.0437644154056658,0.00437644154056658,0.0401586911129305,0.00409463536223102,0.000446227996882368,0.600282184280416,-0.267409973412095,0.0729064039408867,0.990110113296952,-4.08999759510703e-005,0.000450685222673345
125000:-1475000,125000,-1475000,0.337025511348237,0.0367285986474843,0.00524694266392633,0.0481465016211767,0.00566333321851475,0.000617182633913038,0.573531194264562,-0.250606887235425,0.0640394088669951,1.35493946145222,0.00148356476417745,0.000455505689716606
125000:-1525000,125000,-1525000,0.430615611278892,0.0469279251138395,0.00312852834092263,0.0287077074185928,0.00234540741683768,0.000255599427275565,0.560374635182907,-0.337826756099743,0.083743842364532,0.913391604564635,-0.000222393080907873,0.000279835533847934
125000:-1575000,125000,-1575000,0.541161608353421,0.058975083034894,0.00421250593106386,0.0386544005966729,0.00182845787995483,0.000199262944066274,0.636805417876781,-0.308645244982952,0.0926108374384236,0.804357965588974,-0.000444731369331687,0.000247729185997888
125000:-1625000,125000,-1625000,0.314972044251643,0.0343252406983011,0.00686504813966023,0.0629944088503286,0.000752282509933337,8.19827622731925e-005,0.622144987656708,-0.191295868374281,0.0551724137931034,0.732548949450179,-0.000274655704226918,0.000111914381059075
125000:-1675000,125000,-1675000,0.263984724447655,0.028768709390923,0.00479478489848717,0.0439974540746092,0.000671708038341429,7.32018619297924e-005,0.530913455123398,-0.23324268973852,0.0541871921182266,0.647930693961357,-0.000364989319264368,0.000112977919725097
125000:-1725000,125000,-1725000,0.375683771398793,0.0409415251767756,0.00255884532354848,0.0234802357124246,0.00126359170939993,0.000137704568900972,0.4832052099352,-0.40179909441959,0.0847290640394089,0.491746745108757,-0.00130600681253938,0.000280031480168753
125000:-1775000,125000,-1775000,0.350741359060424,0.038223333760312,0.00273023812573657,0.0250529542186017,0.00113080849841723,0.000123234028543959,0.473130289838008,-0.390579512998965,0.0807881773399015,0.466357316849979,-0.00129395993033887,0.000264248086373654
125000:-1825000,125000,-1825000,0.299355168687708,0.0326233340609641,0.00543722234349402,0.049892528114618,0.000763460792248233,8.32009568338051e-005,0.551878067864643,-0.243074737697211,0.0591133004926108,0.754135194097908,-0.000248905157813918,0.000110326314810608
125000:-1875000,125000,-1875000,0.456477952901399,0.0497463692183741,0.00497463692183741,0.0456477952901399,0.00122371690593198,0.000133359065063999,0.664375852061181,-0.230599928519498,0.0748768472906404,0.842011734991304,-0.000229608332990751,0.000158381480354756
125000:-1925000,125000,-1925000,0.263472688244314,0.0287129083563655,0.00717822708909138,0.0658681720610785,0.000692227166245541,7.54380096041084e-005,0.549879282673793,-0.215673729062364,0.0522167487684729,0.698354593073094,-0.000298998742643252,0.000108022500821746
125000:-1975000,125000,-1975000,0.107225502832567,0.01168529480916,0.01168529480916,0.107225502832567,0.00016002690164915,1.7439522070479e-005,0.474422969251896,-0.118786958161149,0.0246305418719212,0.793202482101371,-4.17209562561894e-005,2.19862172194391e-005
125000:-2075000,125000,-2075000,0.166496284480144,0.0181445469350538,0.00604818231168459,0.0554987614933814,0.000293310135913797,3.19645543096163e-005,0.460417878476989,-0.195123653109802,0.0394088669950739,0.534052151211288,-0.000255906144272582,5.98528706178175e-005
125000:-2225000,125000,-2225000,0.1993675900903,0.0217268187516425,0.00724227291721417,0.0664558633634332,0.00036393644998981,3.96613174812586e-005,0.580334764024136,-0.144171350620149,0.0374384236453202,0.86101392169254,-5.87471336558539e-005,4.60635031351111e-005
125000:-2325000,125000,-2325000,0.204003974672839,0.0222320858687407,0.00370534764479012,0.0340006624454732,0.000456886931681583,4.97909391899843e-005,0.433953214553305,-0.266101944194091,0.0512315270935961,0.496298293869731,-0.000463702434280466,0.000100324622923353
125000:-2375000,125000,-2375000,0.673511879854444,0.0733984422144426,0.0040776912341357,0.0374173266585802,0.00242485242152686,0.000264257239795762,0.689809433774622,-0.30286195163841,0.1064039408867,1.03015211678609,7.09744048587873e-005,0.00025652254214669
125000:-2425000,125000,-2425000,0.811628245423357,0.0884501827706293,0.00421191346526806,0.0386489640677789,0.00317001206013209,0.000345463760884181,0.754428029514191,-0.264191068906732,0.117241379310345,0.965267835601538,-0.00011406303614064,0.000357894201114548
125000:-2475000,125000,-2475000,0.642881757401289,0.0700604116018496,0.00389224508899164,0.0357156531889605,0.00170124582071284,0.0001853995405265,0.711113177758773,-0.261168086573575,0.0985221674876847,0.841344630712053,-0.000320810015399203,0.000220360995671406
125000:-2525000,125000,-2525000,0.757453374312976,0.0825462762982898,0.00375210346810408,0.034429698832408,0.0133632090222929,0.0014563050104391,0.761677004025129,-0.237001454059375,0.108374384236453,2.81114818509396,0.00860956099578512,0.000518046333580394
125000:-2575000,125000,-2575000,1.03725326314494,0.113038501582391,0.00452154006329565,0.0414901305257976,0.0154980747598335,0.00168895988136184,0.807986472578361,-0.246497515299367,0.139901477832512,2.58581171900555,0.00950457003328143,0.000653164292259984
125000:-2625000,125000,-2625000,0.669983330544895,0.0730139055338813,0.00456336909586758,0.0418739581590559,0.00201794632247646,0.000219913146259788,0.686195501082311,-0.306390500947959,0.1064039408867,0.932063120434862,-0.0001470855066286,0.000235942332057067
125000:-2675000,125000,-2675000,0.686376258639555,0.0748003853592135,0.0049866923572809,0.045758417242637,0.00238065832066622,0.000259441024588185,0.677878492317872,-0.326159566612293,0.110344827586207,0.641395468859604,-0.00133102727153014,0.000404494632694348
125000:-2725000,125000,-2725000,0.428831755986582,0.0467335229013353,0.00467335229013353,0.0428831755986582,0.000856370885127255,9.33261770226355e-005,0.592931571810692,-0.29440811919331,0.0788177339901478,0.698936921654009,-0.000368876856973254,0.000133525893583905
